Name,Website,RawText
Beaver Creek Conservation Area,https://meewasin.com/2019/04/11/beaver-creek-conservation-area-and-interpretive-centre/,"Beaver Creek Conservation Area
402 3RD AVENUE SOUTH
SASKATOON, Saskatchewan S7K 3G5
Canada
https://meewasin.com/2019/04/11/beaver-creek-conservation-area-and-interpretive-centre/
(306) 374-2474

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Beaver River Museum (Beaverton Thorah Eldon Historical Society),https://btehs.com/museum/,"Beaver River Museum (Beaverton Thorah Eldon Historical Society)
284 SIMCOE STREET
BEAVERTON, Ontario L0K 1A0
Canada
https://btehs.com/museum/
(705) 426-9641

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Beaverbrook Art Gallery,http://beaverbrookartgallery.org/en,"Beaverbrook Art Gallery
703 QUEEN STREET
FREDERICTON, New Brunswick E3B 5A6
Canada
http://beaverbrookartgallery.org/en
(506) 458-2028

Notes/Details
Category : Art gallery

Read More"
Beckoning Hills Museum,https://boissevain.ca/visitors/museums/,"Beckoning Hills Museum
425 MILL ROAD
BOISSEVAIN, Manitoba R0K 0E0
Canada
https://boissevain.ca/visitors/museums/
(204) 534-6544

Notes/Details
Category : Cultural history: Community/Regional

Read More"
﻿Bedeq​ue Area Historical Society (Bedeque Area Historical Museum),http://www.bedequemuseum.ca/,"﻿Bedeq​ue Area Historical Society (Bedeque Area Historical Museum)
950 CALLBECK STREET
BEDEQUE, Prince Edward Island C0B 1G0
Canada
http://www.bedequemuseum.ca/
(902) 887-3009

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Belfast Historical Society | Selkirk Scottish Heritage Centre,https://welcomepei.com/listing/belfast-historical-societyselkirk-heritage-and-cultural-centre/,"Belfast Historical Society | Selkirk Scottish Heritage Centre
LORD SELKIRK CAMPGROUND, 112 SELKIRK PARK ROAD
BELFAST, Prince Edward Island C0A 1A0
Canada
https://welcomepei.com/listing/belfast-historical-societyselkirk-heritage-and-cultural-centre/
(902) 659-2209

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Bell Homestead National Historic Site,https://www.brantford.ca/en/things-to-do/bell-homestead.aspx,"Bell Homestead National Historic Site
94 TUTELA HEIGHTS ROAD
BRANTFORD, Ontario N3T 1A1
Canada
https://www.brantford.ca/en/things-to-do/bell-homestead.aspx
(519) 756-6220

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Bell Island Community Museum and Mine Tour,https://www.bellislandminetour.com/," 

Bell Island Community Museum and Mine Tour
13 COMPRESSOR HILL
BELL ISLAND, Newfoundland & Labrador A0A 4H0
Canada
https://www.bellislandminetour.com/
(709) 488-2880

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Transportation/Industry

Read More
Belleville Public Library and John M.Parrott Art Gallery
254 PINNACLE STREET
BELLEVILLE, Ontario K8N 3A7
Canada
https://bellevillelibrary.ca/
(613) 968-6731

Notes/Details
Category : Art gallery Library and/or Archive

Read More
Bellevue House National Historic Site
35 CENTRE STREET
KINGSTON, Ontario K7L 4E5
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/bellevue/index?utm_source=gmb&utm_medium=bellevue
(613) 545-8666

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More
Belmont and District Historical Museum
205 5TH STREET
BELMONT, Manitoba R0K 0C0
Canada
http://www.museumsmanitoba.com/en/find-a-museum-by-region/details/11
(204) 523-1870

Notes/Details
Category : Cultural history: Community/Regional

Read More
Benares Historic House
1507 CLARKSON ROAD NORTH
MISSISSAUGA, Ontario L5J 2W8
Canada
https://culture.mississauga.ca/venu/benares-historic-house
(905) 615-4860

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More
Bengough & District Museum
140 1ST AVENUE WEST
BENGOUGH, Saskatchewan S0C 0K0
Canada
http://www.southcentralmuseums.ca/bengough.html
(306) 268-2909

Notes/Details
Category : Cultural history: Community/Regional

Read More
Bentley Museum (Bentley & District Agricultural Society)
4929-51 AVENUE
BENTLEY, Alberta T0C 0J0
Canada
http://www.bentleyagsociety.com/museum.html
(403) 748-3943

Notes/Details
Category : Cultural history: Community/Regional

Read More
Beth Tzedec Reuben and Helene Dennis Museum
1700 BATHURST STREET
TORONTO, Ontario M5P 3K3
Canada
https://www.beth-tzedec.org/page/museum
(416) 781-3514 x232

Notes/Details
Category : Cultural history

Read More
Bethune Memorial House National Historic Site of Canada
235 JOHN STREET NORTH
GRAVENHURST, Ontario P1P 1G4
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/bethune/index?utm_source=gmb&utm_medium=bethune
(705) 687-4261

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More
Bibliothèque de la danse Vincent-Warren
4816 RUE RIVARD
MONTRÉAL, Quebec H2J 2N6
Canada
https://bibliodanse.ca/
(514) 849-4929 x231

Notes/Details
Category : Library and/or Archive

Read More"
Bell Island Community Museum and Mine Tour,https://www.bellislandminetour.com/,"Bell Island Community Museum and Mine Tour
13 COMPRESSOR HILL
BELL ISLAND, Newfoundland & Labrador A0A 4H0
Canada
https://www.bellislandminetour.com/
(709) 488-2880

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Transportation/Industry

Read More"
Belleville Public Library and John M.Parrott Art Gallery,https://bellevillelibrary.ca/,"Belleville Public Library and John M.Parrott Art Gallery
254 PINNACLE STREET
BELLEVILLE, Ontario K8N 3A7
Canada
https://bellevillelibrary.ca/
(613) 968-6731

Notes/Details
Category : Art gallery Library and/or Archive

Read More"
Bellevue House National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/on/bellevue/index?utm_source=gmb&utm_medium=bellevue,"Bellevue House National Historic Site
35 CENTRE STREET
KINGSTON, Ontario K7L 4E5
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/bellevue/index?utm_source=gmb&utm_medium=bellevue
(613) 545-8666

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
Belmont and District Historical Museum,http://www.museumsmanitoba.com/en/find-a-museum-by-region/details/11,"Belmont and District Historical Museum
205 5TH STREET
BELMONT, Manitoba R0K 0C0
Canada
http://www.museumsmanitoba.com/en/find-a-museum-by-region/details/11
(204) 523-1870

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Benares Historic House,https://culture.mississauga.ca/venu/benares-historic-house,"Benares Historic House
1507 CLARKSON ROAD NORTH
MISSISSAUGA, Ontario L5J 2W8
Canada
https://culture.mississauga.ca/venu/benares-historic-house
(905) 615-4860

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
Bengough & District Museum,http://www.southcentralmuseums.ca/bengough.html,"Bengough & District Museum
140 1ST AVENUE WEST
BENGOUGH, Saskatchewan S0C 0K0
Canada
http://www.southcentralmuseums.ca/bengough.html
(306) 268-2909

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Bentley Museum (Bentley & District Agricultural Society),http://www.bentleyagsociety.com/museum.html,"Bentley Museum (Bentley & District Agricultural Society)
4929-51 AVENUE
BENTLEY, Alberta T0C 0J0
Canada
http://www.bentleyagsociety.com/museum.html
(403) 748-3943

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Beth Tzedec Reuben and Helene Dennis Museum,https://www.beth-tzedec.org/page/museum,"Beth Tzedec Reuben and Helene Dennis Museum
1700 BATHURST STREET
TORONTO, Ontario M5P 3K3
Canada
https://www.beth-tzedec.org/page/museum
(416) 781-3514 x232

Notes/Details
Category : Cultural history

Read More"
Bethune Memorial House National Historic Site of Canada,https://www.pc.gc.ca/en/lhn-nhs/on/bethune/index?utm_source=gmb&utm_medium=bethune,"Bethune Memorial House National Historic Site of Canada
235 JOHN STREET NORTH
GRAVENHURST, Ontario P1P 1G4
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/bethune/index?utm_source=gmb&utm_medium=bethune
(705) 687-4261

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
Bibliothèque de la danse Vincent-Warren,https://bibliodanse.ca/,"Bibliothèque de la danse Vincent-Warren
4816 RUE RIVARD
MONTRÉAL, Quebec H2J 2N6
Canada
https://bibliodanse.ca/
(514) 849-4929 x231

Notes/Details
Category : Library and/or Archive

Read More"
Bibliothèque des livres rares et collections spéciales - Université de Montréal,https://bib.umontreal.ca/travailler/les-bibliotheques/livres-rares-collections-speciales," 

Bibliothèque des livres rares et collections spéciales - Université de Montréal
3000, RUE JEAN-BRILLANT, SALLE 4030
MONTRÉAL, Quebec H3C 3J7
Canada
https://bib.umontreal.ca/travailler/les-bibliotheques/livres-rares-collections-speciales
(514) 343-6111 x3832

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec Grande Bibliothèque
475, BOULEVARD DE MAISONNEUVE EST
MONTRÉAL, Quebec H2L 5C4
Canada
https://www.banq.qc.ca/accueil/
(514) 873-1100 | (800) 363-9028

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Gaspé
80 BOULEVARD DE GASPÉ
GASPÉ, Quebec G4X 1A9
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/banq_gaspe.html
(418) 727-3500 x6573

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Gatineau
855 BOULEVARD DE LA GAPPE
GATINEAU, Quebec J8T 8H9
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_outaouais.html
(819) 568-8798

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Old Montréal
535 AVENUE VIGER EST
MONTRÉAL, Quebec H2L 2P3
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_montreal.html
(514) 873-1100

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Québec
PAVILLON LOUIS-JACQUES-CASAULT, 1055 AVENUE DU SÉMINAIRE
QUÉBEC CITY, Quebec G1V 5C8
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_quebec.html
(418) 643-8904

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Rimouski
LOUIS-JOSEPH- MOREAULT BUILDING, 337 RUE MOREAULT
RIMOUSKI, Quebec G5L 1P4
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_gaspesie_iles.html
(418) 727-3500

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Rouyn-Noranda
27 RUE DU TERMINUS OUEST
ROUYN-NORANDA, Quebec J9X 2P3
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_nordquebec.html
(819) 763-3484

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Saguenay
930 RUE JACQUES-CARTIER EST, OFFICE C-103
SAGUENAY, Quebec G7H 7K9
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_saguenay.html
(418) 698-3516

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Sept-Îles
SUITE 190, 700 BOULEVARD LAURE
SEPT-ÎLES, Quebec G4R 1Y1
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_cotenord.html
(418) 964-8434

Notes/Details
Category : Library and/or Archive

Read More"
Bibliothèque des livres rares et collections spéciales - Université de Montréal,https://bib.umontreal.ca/travailler/les-bibliotheques/livres-rares-collections-speciales,"Bibliothèque des livres rares et collections spéciales - Université de Montréal
3000, RUE JEAN-BRILLANT, SALLE 4030
MONTRÉAL, Quebec H3C 3J7
Canada
https://bib.umontreal.ca/travailler/les-bibliotheques/livres-rares-collections-speciales
(514) 343-6111 x3832

Notes/Details
Category : Library and/or Archive

Read More"
Bibliothèque et Archives nationales du Québec Grande Bibliothèque,https://www.banq.qc.ca/accueil/,"Bibliothèque et Archives nationales du Québec Grande Bibliothèque
475, BOULEVARD DE MAISONNEUVE EST
MONTRÉAL, Quebec H2L 5C4
Canada
https://www.banq.qc.ca/accueil/
(514) 873-1100 | (800) 363-9028

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Gaspé",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/banq_gaspe.html,"Bibliothèque et Archives nationales du Québec, Gaspé
80 BOULEVARD DE GASPÉ
GASPÉ, Quebec G4X 1A9
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/banq_gaspe.html
(418) 727-3500 x6573

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Gatineau",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_outaouais.html,"Bibliothèque et Archives nationales du Québec, Gatineau
855 BOULEVARD DE LA GAPPE
GATINEAU, Quebec J8T 8H9
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_outaouais.html
(819) 568-8798

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Old Montréal",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_montreal.html,"Bibliothèque et Archives nationales du Québec, Old Montréal
535 AVENUE VIGER EST
MONTRÉAL, Quebec H2L 2P3
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_montreal.html
(514) 873-1100

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Québec",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_quebec.html,"Bibliothèque et Archives nationales du Québec, Québec
PAVILLON LOUIS-JACQUES-CASAULT, 1055 AVENUE DU SÉMINAIRE
QUÉBEC CITY, Quebec G1V 5C8
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_quebec.html
(418) 643-8904

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Rimouski",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_gaspesie_iles.html,"Bibliothèque et Archives nationales du Québec, Rimouski
LOUIS-JOSEPH- MOREAULT BUILDING, 337 RUE MOREAULT
RIMOUSKI, Quebec G5L 1P4
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_gaspesie_iles.html
(418) 727-3500

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Rouyn-Noranda",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_nordquebec.html,"Bibliothèque et Archives nationales du Québec, Rouyn-Noranda
27 RUE DU TERMINUS OUEST
ROUYN-NORANDA, Quebec J9X 2P3
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_nordquebec.html
(819) 763-3484

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Saguenay",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_saguenay.html,"Bibliothèque et Archives nationales du Québec, Saguenay
930 RUE JACQUES-CARTIER EST, OFFICE C-103
SAGUENAY, Quebec G7H 7K9
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_saguenay.html
(418) 698-3516

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Sept-Îles",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_cotenord.html,"Bibliothèque et Archives nationales du Québec, Sept-Îles
SUITE 190, 700 BOULEVARD LAURE
SEPT-ÎLES, Quebec G4R 1Y1
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_cotenord.html
(418) 964-8434

Notes/Details
Category : Library and/or Archive

Read More"
"Bibliothèque et Archives nationales du Québec, Sherbrooke",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_estrie.html," 

Bibliothèque et Archives nationales du Québec, Sherbrooke
225 RUE FRONTENAC, BUREAU 401
SHERBROOKE, Quebec J1H 1K1
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_estrie.html
(819) 820-3010

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque et Archives nationales du Québec, Trois-Riviéres
225 RUE DES FORGES, OFFICE 208
TROIS-RIVIÉRES, Quebec G9A 2G7
Canada
https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_mauricie.html
(819) 371-6015

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque nationale du Québec Rosemont, La Petite Patrie
2275 RUE HOLT
MONTRÉAL, Quebec H2G 3H1
Canada
https://www.banq.qc.ca/activites/visites/centre_conservation/
(514) 873-1100

Notes/Details
Category : Library and/or Archive

Read More
Bibliothèque publique de Moncton
644 MAIN STREET, SUITE 101
MONCTON, New Brunswick E1C 1E2
Canada
https://bibliothequepubliquedemoncton.ca/
(506) 869-6000

Notes/Details
Category : Library and/or Archive

Read More
Bideford Parsonage Museum
784 BIDENFORD ROAD
BIDEFORD, Prince Edward Island C0B 1J0
Canada
https://wchistoricalsociety.wixsite.com/bidefordmuseum
(902) 831-3133

Notes/Details
Category : Cultural history: Community/Regional

Read More
Big Bear Trail Museum
1ST STREET SOUTH AND HIGHWAY 26
LOON LAKE, Saskatchewan S0M 1L0
Canada
https://www.tourismsaskatchewan.com/listings/1338/big-bear-trail-museum
(306) 837-2124 | (306) 837-2156

Notes/Details
Category : Cultural history: Community/Regional

Read More
Big Muddy Nature Centre and Museum
NEAR JUNCTION OF HIGHWAY 18 AND 34
BIG BEAVER, Saskatchewan S0H 0G0
Canada
https://www.tourismsaskatchewan.com/listings/820/big-muddy-nature-centre-and-museum
(306) 267-6017 | (306) 267-4865

Notes/Details
Category :

Read More
Big River Memorial Museum
205 THIRD AVENUE NORTH
BIG RIVER, Saskatchewan S0J 0E0
Canada
https://www.tourismsaskatchewan.com/listings/2155/big-river-memorial-museum
(306) 469-7635

Notes/Details
Category : Cultural history: Community/Regional

Read More
Big Valley Historical Society
57 RAILWAY AVENUE SOUTH
BIG VALLEY, Alberta T0J 0G0
Canada
https://bvhistoricsociety.wixsite.com/bvhs?fbclid=IwAR1YKaJgP1jz3Zmcl-OfIA9LY68y4gS1V9pVdnKyEOvpWlmC_vIPh0-ELQQ
(403) 876-2242

Notes/Details
Category :

Read More
Biggar Museum & Gallery
105 3RD AVENUE WEST
BIGGAR, Saskatchewan S0K 0M0
Canada
https://biggarmuseum.webs.com/
(306) 948-3451

Notes/Details
Category : Cultural history: Community/Regional

Read More"
